,Year,Term,TermYear,Course,Course Title,ACP,CS,HUM,NAT,QR,SBS,Advanced Composition,Non-Western Cultures,Western/Comparative Cultures,US Minority Cultures,Historical & Philosophical Perspectives,Literature & the Arts,Life Sciences,Physical Sciences,Quantitative Reasoning 1,Quantitative Reasoning 2,Behavioral Sciences,Social Sciences
208,2019,Fall,2019-fa,CHP 396,Interdisciplinary Seminar ACP,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
209,2019,Fall,2019-fa,CI 210,Introduction to Digital Learning Environments,,,,,,BSC,0,0,0,0,0,0,0,0,0,0,1,0
210,2019,Fall,2019-fa,CLCV 114,Introduction to Greek Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
211,2019,Fall,2019-fa,CLCV 115,Mythology of Greece and Rome,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
212,2019,Fall,2019-fa,CLCV 116,The Roman Achievement,,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
213,2019,Fall,2019-fa,CLCV 120,The Classical Tradition,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
214,2019,Fall,2019-fa,CLCV 131,"Classical Archaeology, Greece",,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
215,2019,Fall,2019-fa,CLCV 132,"Class Archaeology, Rome-Italy",,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
216,2019,Fall,2019-fa,CLCV 160,Ancient Greek & Roman Religion,,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
217,2019,Fall,2019-fa,CLCV 203,Ancient Philosophy,,,HP,,,,0,0,0,0,1,0,0,0,0,0,0,0
218,2019,Fall,2019-fa,CLCV 220,Origins of Western Literature,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
219,2019,Fall,2019-fa,CLCV 221,The Heroic Tradition,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
220,2019,Fall,2019-fa,CLCV 222,Introduction to Greek and Roman Theater,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
221,2019,Fall,2019-fa,CLCV 223,"Myth,History,Fiction,Tradition",,WCC,,,,,0,0,1,0,0,0,0,0,0,0,0,0
222,2019,Fall,2019-fa,CLCV 224,American Race and Ethnicity in the Classical Tradition,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
223,2019,Fall,2019-fa,CLCV 225,"Greco-Roman Demo, Econ, Cult",,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
224,2019,Fall,2019-fa,CLCV 230,Ancient Engineering,,WCC,,PS,,,0,0,1,0,0,0,0,1,0,0,0,0
225,2019,Fall,2019-fa,CLCV 231,Development of Ancient Cities,,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
226,2019,Fall,2019-fa,CLCV 240,Sex & Gender in Antiquity,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
227,2019,Fall,2019-fa,CLCV 323,The Comic Imagination,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
228,2019,Fall,2019-fa,CMN 102,Intro to Comm Theory & Res,,,,,,BSC,0,0,0,0,0,0,0,0,0,0,1,0
229,2019,Fall,2019-fa,CMN 210,Public Comm in Everyday Life,,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
230,2019,Fall,2019-fa,CMN 220,Communicating Public Policy,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
231,2019,Fall,2019-fa,CMN 230,Intro to Interpersonal Comm,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
232,2019,Fall,2019-fa,CMN 231,Communication and Conflict,,,,,,BSC,0,0,0,0,0,0,0,0,0,0,1,0
233,2019,Fall,2019-fa,CMN 232,Intro to Intercultural Comm,,NW,,,,SS,0,1,0,0,0,0,0,0,0,0,0,1
234,2019,Fall,2019-fa,CMN 250,Social Movement Communication,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
235,2019,Fall,2019-fa,CMN 260,Intro to Health Communication,,WCC,,,,BSC,0,0,1,0,0,0,0,0,0,0,1,0
236,2019,Fall,2019-fa,CMN 275,"Media, Money and Power",,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
237,2019,Fall,2019-fa,CMN 277,Introduction to Mediated Communication,,US,,,,SS,0,0,0,1,0,0,0,0,0,0,0,1
238,2019,Fall,2019-fa,CMN 280,Comm Technology & Society,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
239,2019,Fall,2019-fa,CPSC 112,Introduction to Crop Sciences,,,,LS,,,0,0,0,0,0,0,1,0,0,0,0,0
240,2019,Fall,2019-fa,CPSC 113,"Environment, Agric, & Society",,WCC,,LS,,,0,0,1,0,0,0,1,0,0,0,0,0
241,2019,Fall,2019-fa,CPSC 116,The Global Food Production Web,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
242,2019,Fall,2019-fa,CPSC 131,Agriculture in Mythology,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
243,2019,Fall,2019-fa,CPSC 241,Intro to Applied Statistics,,,,,QR1,,0,0,0,0,0,0,0,0,1,0,0,0
244,2019,Fall,2019-fa,CPSC 261,Biotechnology in Agriculture,,,,LS,,,0,0,0,0,0,0,1,0,0,0,0,0
245,2019,Fall,2019-fa,CPSC 270,Applied Entomology,,,,LS,,,0,0,0,0,0,0,1,0,0,0,0,0
246,2019,Fall,2019-fa,CS 101,Intro Computing: Engrg & Sci,,,,,QR2,,0,0,0,0,0,0,0,0,0,1,0,0
247,2019,Fall,2019-fa,CS 105,Intro Computing: Non-Tech,,,,,QR1,,0,0,0,0,0,0,0,0,1,0,0,0
248,2019,Fall,2019-fa,CS 107,Data Science Discovery,,,,,QR1,,0,0,0,0,0,0,0,0,1,0,0,0
249,2019,Fall,2019-fa,CS 125,Intro to Computer Science,,,,,QR1,,0,0,0,0,0,0,0,0,1,0,0,0
250,2019,Fall,2019-fa,CS 225,Data Structures,,,,,QR2,,0,0,0,0,0,0,0,0,0,1,0,0
251,2019,Fall,2019-fa,CS 429,"Software Engineering II, ACP",ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
252,2019,Fall,2019-fa,CS 493,"Senior Project II, ACP",ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
253,2019,Fall,2019-fa,CS 499,Senior Thesis,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
254,2019,Fall,2019-fa,CW 100,Intro to Creative Writing,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
255,2019,Fall,2019-fa,CW 243,Inter Expository Writing,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
256,2019,Fall,2019-fa,CWL 111,Bible as Literature,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
257,2019,Fall,2019-fa,CWL 114,Global Consciousness and Lit,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
258,2019,Fall,2019-fa,CWL 117,Russ & E Euro Science Fiction,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
259,2019,Fall,2019-fa,CWL 151,Cross-Cultural Thematics,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
260,2019,Fall,2019-fa,CWL 189,Lit of Asia & Africa I,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
261,2019,Fall,2019-fa,CWL 190,Lit of Asia & Africa II,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
262,2019,Fall,2019-fa,CWL 201,Comparative Lit Studies,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
263,2019,Fall,2019-fa,CWL 202,Literature and Ideas,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
264,2019,Fall,2019-fa,CWL 205,Islam & West Through Lit,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
265,2019,Fall,2019-fa,CWL 207,Indian Cinema in Context,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
266,2019,Fall,2019-fa,CWL 208,Cultures & Literatures of South Asia,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
267,2019,Fall,2019-fa,CWL 209,Jewish American and US Minority Literatures in Dialogue,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
268,2019,Fall,2019-fa,CWL 210,Introduction to Modern African Literature,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
269,2019,Fall,2019-fa,CWL 212,Israeli Cinema and Television,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
270,2019,Fall,2019-fa,CWL 215,"Madness, Myth, and Murder",,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
271,2019,Fall,2019-fa,CWL 216,Legends of King Arthur,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
272,2019,Fall,2019-fa,CWL 220,Origins of Western Literature,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
273,2019,Fall,2019-fa,CWL 221,Jewish Storytelling,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
274,2019,Fall,2019-fa,CWL 223,The Qur'an (Koran),,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
275,2019,Fall,2019-fa,CWL 225,Constr Afr and Carib Identity,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
276,2019,Fall,2019-fa,CWL 226,Humanist Persp of Afro-Am Exp,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
277,2019,Fall,2019-fa,CWL 227,Golden Age of Russian Lit,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
278,2019,Fall,2019-fa,CWL 240,Italy Middle Ages & Renaiss,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
279,2019,Fall,2019-fa,CWL 241,Early Masterpieces of Western Culture,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
280,2019,Fall,2019-fa,CWL 242,Modern Masterpieces of Western Culture,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
281,2019,Fall,2019-fa,CWL 249,Russian Lit and Revolution,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
282,2019,Fall,2019-fa,CWL 250,Grimms' Fairy Tales - ACP,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
283,2019,Fall,2019-fa,CWL 251,Viking Mythology,,WCC,HP,,,,0,0,1,0,1,0,0,0,0,0,0,0
284,2019,Fall,2019-fa,CWL 252,Viking Sagas in Translation,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
285,2019,Fall,2019-fa,CWL 253,Medieval Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
286,2019,Fall,2019-fa,CWL 254,Grimm's Fairy Tales in Context,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
287,2019,Fall,2019-fa,CWL 255,Renaissance Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
288,2019,Fall,2019-fa,CWL 257,Enlightenment Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
289,2019,Fall,2019-fa,CWL 259,Early African American Literature and Culture,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
290,2019,Fall,2019-fa,CWL 260,Modern African American Literature and Culture,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
291,2019,Fall,2019-fa,CWL 262,Sex & Gender in Antiquity,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
292,2019,Fall,2019-fa,CWL 263,The Heroic Tradition,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
293,2019,Fall,2019-fa,CWL 264,Introduction to Greek and Roman Theater,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
294,2019,Fall,2019-fa,CWL 267,The Short Story,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
295,2019,Fall,2019-fa,CWL 269,"British, American, and Continental Fiction",,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
296,2019,Fall,2019-fa,CWL 271,The Holocaust in Context - ACP,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
297,2019,Fall,2019-fa,CWL 272,Sexuality and Literature,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
298,2019,Fall,2019-fa,CWL 273,The Holocaust in Context,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
299,2019,Fall,2019-fa,CWL 275,Masterpieces of East Asian Lit,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
300,2019,Fall,2019-fa,CWL 276,Asian Film Genres,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
301,2019,Fall,2019-fa,CWL 283,Jewish Sacred Literature,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
302,2019,Fall,2019-fa,CWL 284,Modern Jewish Literature,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
303,2019,Fall,2019-fa,CWL 307,Classical Chinese Lit,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
304,2019,Fall,2019-fa,CWL 308,Chinese Popular Lit,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
305,2019,Fall,2019-fa,CWL 311,Japan Lit in Translation I,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
306,2019,Fall,2019-fa,CWL 312,Japan Lit in Translation II,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
307,2019,Fall,2019-fa,CWL 320,Lit Responses to the Holocaust,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
308,2019,Fall,2019-fa,CWL 322,The Comic Imagination,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
309,2019,Fall,2019-fa,CWL 400,African Diasporic Thought in the Caribbean,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
310,2019,Fall,2019-fa,DANC 100,Intro to Contemporary Dance,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
311,2019,Fall,2019-fa,DANC 125,Black Dances of Resistance,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
312,2019,Fall,2019-fa,DANC 200,Explore Music through Dance,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
313,2019,Fall,2019-fa,DANC 340,Dancing Black Popular Culture,,US,HP,,,,0,0,0,1,1,0,0,0,0,0,0,0
314,2019,Fall,2019-fa,DANC 345,Dance Anatomy and Kinesiology,,,,LS,,,0,0,0,0,0,0,1,0,0,0,0,0
315,2019,Fall,2019-fa,DANC 441,Dance History Seminar,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
316,2019,Fall,2019-fa,EALC 114,Introduction to East Asian Art,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
317,2019,Fall,2019-fa,EALC 120,East Asian Civilizations,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
318,2019,Fall,2019-fa,EALC 122,History East Asian Religions,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
319,2019,Fall,2019-fa,EALC 130,The Chinese Language,,NW,,,,SS,0,1,0,0,0,0,0,0,0,0,0,1
320,2019,Fall,2019-fa,EALC 132,Zen,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
321,2019,Fall,2019-fa,EALC 220,Traditional China,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
322,2019,Fall,2019-fa,EALC 221,Modern China,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
323,2019,Fall,2019-fa,EALC 222,Chinese Thought and Culture,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
324,2019,Fall,2019-fa,EALC 226,Premodern Japanese History,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
325,2019,Fall,2019-fa,EALC 227,Modern Japanese History,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
326,2019,Fall,2019-fa,EALC 240,Chinese Civilization,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
327,2019,Fall,2019-fa,EALC 250,Intro to Japanese Culture,,NW,,,,SS,0,1,0,0,0,0,0,0,0,0,0,1
328,2019,Fall,2019-fa,EALC 275,Masterpieces of East Asian Lit,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
329,2019,Fall,2019-fa,EALC 276,Asian Film Genres,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
330,2019,Fall,2019-fa,EALC 285,Intro to Korea Through Film,,NW,,,,,0,1,0,0,0,0,0,0,0,0,0,0
331,2019,Fall,2019-fa,EALC 287,Introduction to Buddhism,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
332,2019,Fall,2019-fa,EALC 305,Japan Lit in Translation I,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
333,2019,Fall,2019-fa,EALC 306,Japan Lit in Translation II,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
334,2019,Fall,2019-fa,EALC 307,Classical Chinese Lit,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
335,2019,Fall,2019-fa,EALC 308,Chinese Popular Lit,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
336,2019,Fall,2019-fa,EALC 365,Contemporary Korean Society,,NW,,,,SS,0,1,0,0,0,0,0,0,0,0,0,1
337,2019,Fall,2019-fa,EALC 367,History of Korea,,NW,HP,,,,0,1,0,0,1,0,0,0,0,0,0,0
338,2019,Fall,2019-fa,ECE 101,Exploring Digital Info Technol,,,,PS,QR2,,0,0,0,0,0,0,0,1,0,1,0,0
339,2019,Fall,2019-fa,ECE 316,Ethics and Engineering,ACP,,HP,,,,1,0,0,0,1,0,0,0,0,0,0,0
340,2019,Fall,2019-fa,ECE 445,Senior Design Project Lab,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
341,2019,Fall,2019-fa,ECE 496,Senior Research Project,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
342,2019,Fall,2019-fa,ECE 499,Senior Thesis,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
343,2019,Fall,2019-fa,ECON 101,Introduction to Economics,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
344,2019,Fall,2019-fa,ECON 102,Microeconomic Principles,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
345,2019,Fall,2019-fa,ECON 103,Macroeconomic Principles,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
346,2019,Fall,2019-fa,ECON 202,Economic Statistics I,,,,,QR1,,0,0,0,0,0,0,0,0,1,0,0,0
347,2019,Fall,2019-fa,ECON 210,Environmental Economics,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
348,2019,Fall,2019-fa,ECON 451,Program Evaluation in Developing Economies,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
349,2019,Fall,2019-fa,EDUC 201,Identity and Difference in Education,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
350,2019,Fall,2019-fa,EDUC 202,"Social Justice, School & Society",ACP,,HP,,,,1,0,0,0,1,0,0,0,0,0,0,0
351,2019,Fall,2019-fa,ENGL 101,Intro to Poetry,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
352,2019,Fall,2019-fa,ENGL 102,Intro to Drama,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
353,2019,Fall,2019-fa,ENGL 103,Intro to Fiction,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
354,2019,Fall,2019-fa,ENGL 104,Introduction to Film,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
355,2019,Fall,2019-fa,ENGL 109,Intro to Fiction-ACP,ACP,,LA,,,,1,0,0,0,0,1,0,0,0,0,0,0
356,2019,Fall,2019-fa,ENGL 114,Bible as Literature,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
357,2019,Fall,2019-fa,ENGL 115,Intro to British Literature,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
358,2019,Fall,2019-fa,ENGL 116,Introduction to American Literature,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
359,2019,Fall,2019-fa,ENGL 117,Shakespeare on Film,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
360,2019,Fall,2019-fa,ENGL 122,"Swords, Sorcery & Sex: The Middle Ages in Popular Culture",,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
361,2019,Fall,2019-fa,ENGL 150,Black Literature in America,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
362,2019,Fall,2019-fa,ENGL 200,Introduction to the Study of Literature and Culture,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
363,2019,Fall,2019-fa,ENGL 202,Medieval Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
364,2019,Fall,2019-fa,ENGL 204,Renaissance Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
365,2019,Fall,2019-fa,ENGL 206,Enlightenment Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
366,2019,Fall,2019-fa,ENGL 207,Romantic Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
367,2019,Fall,2019-fa,ENGL 208,Victorian Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
368,2019,Fall,2019-fa,ENGL 209,Early British Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
369,2019,Fall,2019-fa,ENGL 210,British Literature from 1800 to the Present,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
370,2019,Fall,2019-fa,ENGL 211,Introduction to Modern African Literature,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
371,2019,Fall,2019-fa,ENGL 213,Modernist Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
372,2019,Fall,2019-fa,ENGL 216,Legends of King Arthur,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
373,2019,Fall,2019-fa,ENGL 218,Introduction to Shakespeare,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
374,2019,Fall,2019-fa,ENGL 220,Literature and Science,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
375,2019,Fall,2019-fa,ENGL 222,Jewish American and US Minority Literatures in Dialogue,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
376,2019,Fall,2019-fa,ENGL 223,Jewish Storytelling,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
377,2019,Fall,2019-fa,ENGL 224,Latina/o Popular Culture,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
378,2019,Fall,2019-fa,ENGL 225,Intro to Latina/o Literature,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
379,2019,Fall,2019-fa,ENGL 241,Modern Poetry,,WCC,,,,,0,0,1,0,0,0,0,0,0,0,0,0
380,2019,Fall,2019-fa,ENGL 245,The Short Story,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
381,2019,Fall,2019-fa,ENGL 247,The British Novel,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
382,2019,Fall,2019-fa,ENGL 248,"British, American, and Continental Fiction",,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
383,2019,Fall,2019-fa,ENGL 250,Nineteenth-Century American Fiction,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
384,2019,Fall,2019-fa,ENGL 251,The Twentieth-Century American Novel,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
385,2019,Fall,2019-fa,ENGL 253,Topics in Literature and New Media,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
386,2019,Fall,2019-fa,ENGL 255,Early American Literature and Culture,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
387,2019,Fall,2019-fa,ENGL 256,Survey of American Lit II,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
388,2019,Fall,2019-fa,ENGL 259,Early African American Literature and Culture,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
389,2019,Fall,2019-fa,ENGL 260,Modern African American Literature and Culture,,US,,,,,0,0,0,1,0,0,0,0,0,0,0,0
390,2019,Fall,2019-fa,ENGL 265,Intro to American Indian Lit,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
391,2019,Fall,2019-fa,ENGL 266,Grimm's Fairy Tales in Context,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
392,2019,Fall,2019-fa,ENGL 267,Grimms' Fairy Tales - ACP,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
393,2019,Fall,2019-fa,ENGL 268,The Holocaust in Context - ACP,ACP,WCC,LA,,,,1,0,1,0,0,1,0,0,0,0,0,0
394,2019,Fall,2019-fa,ENGL 269,The Holocaust in Context,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
395,2019,Fall,2019-fa,ENGL 270,American Film Genres,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
396,2019,Fall,2019-fa,ENGL 272,Minority Images in Amer Film,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
397,2019,Fall,2019-fa,ENGL 275,Am Indian and Indigenous Film,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
398,2019,Fall,2019-fa,ENGL 276,Asian Film Genres,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
399,2019,Fall,2019-fa,ENGL 283,Jewish Sacred Literature,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
400,2019,Fall,2019-fa,ENGL 284,Modern Jewish Literature,,,LA,,,,0,0,0,0,0,1,0,0,0,0,0,0
401,2019,Fall,2019-fa,ENGL 285,Postcolonial Literature in English,,NW,LA,,,,0,1,0,0,0,1,0,0,0,0,0,0
402,2019,Fall,2019-fa,ENGL 286,Asian American Literature,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
403,2019,Fall,2019-fa,ENGL 330,Slavery and Identity,,US,LA,,,,0,0,0,1,0,1,0,0,0,0,0,0
404,2019,Fall,2019-fa,ENGL 350,"Writing about Literature, Text, and Culture",ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
405,2019,Fall,2019-fa,ENGL 359,Lit Responses to the Holocaust,,WCC,LA,,,,0,0,1,0,0,1,0,0,0,0,0,0
406,2019,Fall,2019-fa,ENGL 360,Environmental Writing,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
407,2019,Fall,2019-fa,ENGL 477,Advanced Environmental Writing,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
408,2019,Fall,2019-fa,ENSU 301,Soc Impacts Weather & Climate,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
409,2019,Fall,2019-fa,ENVS 101,Introduction to Energy Sources,,,,PS,QR2,,0,0,0,0,0,0,0,1,0,1,0,0
410,2019,Fall,2019-fa,ENVS 210,Environmental Economics,,,,,,SS,0,0,0,0,0,0,0,0,0,0,0,1
411,2019,Fall,2019-fa,ENVS 220,Communicating Agriculture,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
412,2019,Fall,2019-fa,EPOL 350,Social Learning and Knowledge,ACP,,,,,SS,1,0,0,0,0,0,0,0,0,0,0,1
413,2019,Fall,2019-fa,EPS 202,Foundations of Education-ACP,ACP,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
414,2019,Fall,2019-fa,EPS 310,Race and Cultural Diversity,ACP,US,,,,,1,0,0,1,0,0,0,0,0,0,0,0
